[DEBUG] [2021-07-08 19:00:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 315fdf1019ab4440b054f829ebb99c75, msgType : 19
[DEBUG] [2021-07-08 19:00:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 37784c752b9844449eb5c82cd566aa93, msgType : 19
[DEBUG] [2021-07-08 19:00:30] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e1eb076595a84380bce0d74670ae898f, msgType : 19
[DEBUG] [2021-07-08 19:00:30] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6781b0c94965432ba4527b909d02b49f, msgType : 19
[DEBUG] [2021-07-08 19:00:32] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 95bab38284304502a2d72f91431e077d, msgType : 19
[DEBUG] [2021-07-08 19:00:32] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e3574e3df7b84098a49cdedbf3e3636d, msgType : 19
[DEBUG] [2021-07-08 19:00:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c45ea22db8b74614acb67bea25808031, msgType : 19
[DEBUG] [2021-07-08 19:00:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ed787d1bf517447094bdbfa8fca2f511, msgType : 19
[DEBUG] [2021-07-08 19:00:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0d4eca7ac9bb4108a51b97b0a9bfaa39, msgType : 19
[DEBUG] [2021-07-08 19:00:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 25a5012a6ec74beba2daf644d2135cb7, msgType : 19
